,date,state,checkins,unique_ind,unique_loc
3302,2021-06-25,Perak,1083855,538259,46488
3303,2021-06-25,Perlis,205743,124239,8744
3304,2021-06-25,Pulau Pinang,1204788,596405,42832
3305,2021-06-25,Sabah,1198445,487125,49354
3306,2021-06-25,Sarawak,1110012,518263,41376
3307,2021-06-25,Selangor,4095860,2127092,130666
3308,2021-06-25,Terengganu,206553,125433,10222
3309,2021-06-25,W.P. KualaLumpur,2853071,1490181,71238
3310,2021-06-25,W.P. Labuan,26265,14361,958
3311,2021-06-25,W.P. Putrajaya,141324,92239,2426
3312,2021-06-26,Johor,1834093,946175,68668
3313,2021-06-26,Kedah,650908,369097,30055
3314,2021-06-26,Kelantan,256341,148113,18717
3315,2021-06-26,Melaka,420385,225949,17013
3316,2021-06-26,Negeri Sembilan,542101,285041,19312
3317,2021-06-26,Pahang,622040,301411,26635
3318,2021-06-26,Perak,1069718,525415,42897
3319,2021-06-26,Perlis,191070,111704,7927
3320,2021-06-26,Pulau Pinang,1161793,567372,37769
3321,2021-06-26,Sabah,1111780,453015,43380
3322,2021-06-26,Sarawak,1055731,489881,35308
3323,2021-06-26,Selangor,3986090,2049223,111051
3324,2021-06-26,Terengganu,289864,160324,15760
3325,2021-06-26,W.P. KualaLumpur,2570708,1384230,58325
3326,2021-06-26,W.P. Labuan,23881,13115,763
3327,2021-06-26,W.P. Putrajaya,128586,87331,1570
3328,2021-06-27,Johor,1720758,890821,59797
3329,2021-06-27,Kedah,648941,369745,30195
3330,2021-06-27,Kelantan,273830,159662,21098
3331,2021-06-27,Melaka,342666,191998,12256
3332,2021-06-27,Negeri Sembilan,453543,247620,14298
3333,2021-06-27,Pahang,515189,265021,20055
3334,2021-06-27,Perak,877927,457345,31100
3335,2021-06-27,Perlis,151985,90327,5812
3336,2021-06-27,Pulau Pinang,944504,484227,27933
3337,2021-06-27,Sabah,892202,381207,31612
3338,2021-06-27,Sarawak,885907,428275,23230
3339,2021-06-27,Selangor,3409896,1798044,79956
3340,2021-06-27,Terengganu,316066,175090,18728
3341,2021-06-27,W.P. KualaLumpur,2236188,1244661,43268
3342,2021-06-27,W.P. Labuan,20207,11141,599
3343,2021-06-27,W.P. Putrajaya,122511,83793,1372
3344,2021-06-28,Johor,1955652,1003201,77061
3345,2021-06-28,Kedah,702452,400447,33309
3346,2021-06-28,Kelantan,273664,159518,21414
3347,2021-06-28,Melaka,476110,249959,19305
3348,2021-06-28,Negeri Sembilan,584336,308601,22101
3349,2021-06-28,Pahang,698064,331776,30782
3350,2021-06-28,Perak,1139692,555134,47103
3351,2021-06-28,Perlis,214123,127773,9106
3352,2021-06-28,Pulau Pinang,1260661,612343,43363
3353,2021-06-28,Sabah,1174662,485754,48914
3354,2021-06-28,Sarawak,1134696,525569,41483
3355,2021-06-28,Selangor,4021325,2100600,130814
3356,2021-06-28,Terengganu,313083,174235,19176
3357,2021-06-28,W.P. KualaLumpur,2799986,1485216,70578
3358,2021-06-28,W.P. Labuan,24751,14028,943
3359,2021-06-28,W.P. Putrajaya,140803,92185,2430
3360,2021-06-29,Johor,1976756,1014161,78312
3361,2021-06-29,Kedah,709642,403707,33786
3362,2021-06-29,Kelantan,280258,163074,21663
3363,2021-06-29,Melaka,473363,251591,19487
3364,2021-06-29,Negeri Sembilan,566466,303725,22108
3365,2021-06-29,Pahang,690886,330536,31153
3366,2021-06-29,Perak,1108537,550047,47507
3367,2021-06-29,Perlis,209221,126171,9152
3368,2021-06-29,Pulau Pinang,1194584,598662,43422
3369,2021-06-29,Sabah,1373114,530075,52129
3370,2021-06-29,Sarawak,1130025,523995,41586
3371,2021-06-29,Selangor,4088265,2131892,132669
3372,2021-06-29,Terengganu,319610,177668,19252
3373,2021-06-29,W.P. KualaLumpur,2911098,1525112,71932
3374,2021-06-29,W.P. Labuan,47519,21912,1325
3375,2021-06-29,W.P. Putrajaya,142134,92778,2470
3376,2021-06-30,Johor,2098641,1052755,80189
3377,2021-06-30,Kedah,757734,423552,34851
3378,2021-06-30,Kelantan,290248,167709,21799
3379,2021-06-30,Melaka,496789,259595,19934
3380,2021-06-30,Negeri Sembilan,607855,317710,22710
3381,2021-06-30,Pahang,717454,338974,31712
3382,2021-06-30,Perak,1219065,584799,49237
3383,2021-06-30,Perlis,220969,130926,9347
3384,2021-06-30,Pulau Pinang,1350146,639309,45086
3385,2021-06-30,Sabah,1309793,519587,51702
3386,2021-06-30,Sarawak,1214823,546969,43000
3387,2021-06-30,Selangor,4366673,2225963,136203
3388,2021-06-30,Terengganu,334181,184208,19686
3389,2021-06-30,W.P. KualaLumpur,3102567,1613387,73628
3390,2021-06-30,W.P. Labuan,49239,22317,1411
3391,2021-06-30,W.P. Putrajaya,150614,98255,2486
3392,2021-07-01,Johor,2093025,1046923,80161
3393,2021-07-01,Kedah,764979,423792,35235
3394,2021-07-01,Kelantan,302379,172269,21977
3395,2021-07-01,Melaka,490636,257934,20042
3396,2021-07-01,Negeri Sembilan,596917,314375,22793
3397,2021-07-01,Pahang,721212,339544,31777
3398,2021-07-01,Perak,1212034,579858,49433
3399,2021-07-01,Perlis,229424,134167,9504
3400,2021-07-01,Pulau Pinang,1345480,637706,45651
3401,2021-07-01,Sabah,1329005,522592,51643
3402,2021-07-01,Sarawak,1227583,549629,42898
3403,2021-07-01,Selangor,4308720,2206036,136145
3404,2021-07-01,Terengganu,346291,187909,19808
3405,2021-07-01,W.P. KualaLumpur,3060205,1597175,73437
3406,2021-07-01,W.P. Labuan,49096,22455,1478
3407,2021-07-01,W.P. Putrajaya,149845,97925,2507
3408,2021-07-02,Johor,2053330,1028701,76268
3409,2021-07-02,Kedah,678070,389417,27167
3410,2021-07-02,Kelantan,221770,134160,12902
3411,2021-07-02,Melaka,498919,261921,20039
3412,2021-07-02,Negeri Sembilan,616315,322210,22862
3413,2021-07-02,Pahang,778743,356392,31586
3414,2021-07-02,Perak,1250862,593605,49592
3415,2021-07-02,Perlis,230897,134091,9257
3416,2021-07-02,Pulau Pinang,1344338,637742,45548
3417,2021-07-02,Sabah,1335478,522304,51853
3418,2021-07-02,Sarawak,1287901,567415,43843
3419,2021-07-02,Selangor,5312835,2510256,139188
3420,2021-07-02,Terengganu,240894,142621,11154
3421,2021-07-02,W.P. KualaLumpur,3607039,1793305,74909
3422,2021-07-02,W.P. Labuan,47642,21945,1478
3423,2021-07-02,W.P. Putrajaya,176477,118686,2531
3424,2021-07-03,Johor,2031731,1003608,72423
3425,2021-07-03,Kedah,708271,392323,31742
3426,2021-07-03,Kelantan,273393,155982,19525
3427,2021-07-03,Melaka,459507,239589,17984
3428,2021-07-03,Negeri Sembilan,559259,288974,19866
3429,2021-07-03,Pahang,596001,290981,26578
3430,2021-07-03,Perak,1142991,551062,44859
3431,2021-07-03,Perlis,204298,116852,8306
3432,2021-07-03,Pulau Pinang,1245776,591694,39952
3433,2021-07-03,Sabah,1355061,508774,46958
3434,2021-07-03,Sarawak,1200016,532671,37275
3435,2021-07-03,Selangor,3245150,1681416,90507
3436,2021-07-03,Terengganu,318128,173119,16848
3437,2021-07-03,W.P. KualaLumpur,2364789,1268388,51335
3438,2021-07-03,W.P. Labuan,43038,20006,1236
3439,2021-07-03,W.P. Putrajaya,116030,74700,1517
3440,2021-07-04,Johor,1918661,955615,63820
3441,2021-07-04,Kedah,741314,406848,32953
3442,2021-07-04,Kelantan,304026,173984,22747
3443,2021-07-04,Melaka,375727,205321,13206
3444,2021-07-04,Negeri Sembilan,471262,254545,14831
3445,2021-07-04,Pahang,519071,265321,20711
3446,2021-07-04,Perak,992283,499321,33784
3447,2021-07-04,Perlis,168461,97705,6277
3448,2021-07-04,Pulau Pinang,1037863,517841,29781
3449,2021-07-04,Sabah,1159614,448976,35263
3450,2021-07-04,Sarawak,1071439,486047,25600
3451,2021-07-04,Selangor,2927017,1565161,72756
3452,2021-07-04,Terengganu,352642,191442,20440
3453,2021-07-04,W.P. KualaLumpur,2161247,1187943,41260
3454,2021-07-04,W.P. Labuan,35899,17480,934
3455,2021-07-04,W.P. Putrajaya,112092,72992,1381
3456,2021-07-05,Johor,2108100,1052515,81211
3457,2021-07-05,Kedah,740053,414604,35113
3458,2021-07-05,Kelantan,313149,177297,23815
3459,2021-07-05,Melaka,444288,243082,19342
3460,2021-07-05,Negeri Sembilan,594949,310145,22643
3461,2021-07-05,Pahang,724019,336926,32611
3462,2021-07-05,Perak,1354501,618121,54350
3463,2021-07-05,Perlis,243549,137935,10013
3464,2021-07-05,Pulau Pinang,1339903,635030,45648
3465,2021-07-05,Sabah,1515636,561121,54279
3466,2021-07-05,Sarawak,1233017,558392,43913
3467,2021-07-05,Selangor,3454783,1812035,105295
3468,2021-07-05,Terengganu,364918,194584,21765
3469,2021-07-05,W.P. KualaLumpur,2618053,1393235,63448
3470,2021-07-05,W.P. Labuan,50703,23090,1599
3471,2021-07-05,W.P. Putrajaya,134885,85173,2410
3472,2021-07-06,Johor,2156810,1067265,82368
3473,2021-07-06,Kedah,689737,396092,33996
3474,2021-07-06,Kelantan,304983,174330,23889
3475,2021-07-06,Melaka,500911,259891,20498
3476,2021-07-06,Negeri Sembilan,602275,312348,22975
3477,2021-07-06,Pahang,725535,339339,33374
3478,2021-07-06,Perak,1327332,615480,55169
3479,2021-07-06,Perlis,212043,128953,9447
3480,2021-07-06,Pulau Pinang,1262656,619520,45282
3481,2021-07-06,Sabah,1508370,559886,54573
3482,2021-07-06,Sarawak,1239911,560173,44235
3483,2021-07-06,Selangor,3600648,1870977,109167
3484,2021-07-06,Terengganu,360377,193592,21846
3485,2021-07-06,W.P. KualaLumpur,2748076,1434420,65470
3486,2021-07-06,W.P. Labuan,50164,23218,1647
3487,2021-07-06,W.P. Putrajaya,135902,85884,2393
3488,2021-07-07,Johor,2185406,1079714,83556
3489,2021-07-07,Kedah,769291,426010,36056
3490,2021-07-07,Kelantan,319951,180478,24318
3491,2021-07-07,Melaka,491618,257521,20683
3492,2021-07-07,Negeri Sembilan,614743,318299,23186
3493,2021-07-07,Pahang,741770,344725,33957
3494,2021-07-07,Perak,1383385,632836,56285
3495,2021-07-07,Perlis,240032,138126,10059
3496,2021-07-07,Pulau Pinang,1310632,619944,44596
3497,2021-07-07,Sabah,1517971,563045,55049
3498,2021-07-07,Sarawak,1210386,556012,44044
3499,2021-07-07,Selangor,3588885,1872156,110473
3500,2021-07-07,Terengganu,370104,197806,22053
3501,2021-07-07,W.P. KualaLumpur,2775071,1452609,66259
3502,2021-07-07,W.P. Labuan,51651,23472,1635
3503,2021-07-07,W.P. Putrajaya,136836,86767,2409
3504,2021-07-08,Johor,2170388,1071355,83194
3505,2021-07-08,Kedah,734976,412193,35969
3506,2021-07-08,Kelantan,317470,178965,24065
3507,2021-07-08,Melaka,490891,258161,20660
3508,2021-07-08,Negeri Sembilan,685072,339957,23327
3509,2021-07-08,Pahang,731367,342088,33985
3510,2021-07-08,Perak,1351476,624290,56475
3511,2021-07-08,Perlis,247173,143830,10420
3512,2021-07-08,Pulau Pinang,1466268,673442,50229
3513,2021-07-08,Sabah,1488775,557384,54908
3514,2021-07-08,Sarawak,1241102,564308,44061
3515,2021-07-08,Selangor,3495833,1853037,109749
3516,2021-07-08,Terengganu,373972,198588,22107
3517,2021-07-08,W.P. KualaLumpur,2601950,1402418,65274
3518,2021-07-08,W.P. Labuan,51722,23821,1605
3519,2021-07-08,W.P. Putrajaya,131114,84125,2406
3520,2021-07-09,Johor,2068093,1030906,77889
3521,2021-07-09,Kedah,618166,364314,26871
3522,2021-07-09,Kelantan,210949,128030,13000
3523,2021-07-09,Melaka,483373,253777,20389
3524,2021-07-09,Negeri Sembilan,506270,270225,19762
3525,2021-07-09,Pahang,730236,342740,33085
3526,2021-07-09,Perak,1346601,627491,55370
3527,2021-07-09,Perlis,235915,140301,9732
3528,2021-07-09,Pulau Pinang,1419118,663462,49428
3529,2021-07-09,Sabah,1484521,560185,54963
3530,2021-07-09,Sarawak,1246917,567574,44118
3531,2021-07-09,Selangor,3713353,1937057,110453
3532,2021-07-09,Terengganu,261428,152611,11689
3533,2021-07-09,W.P. KualaLumpur,2829903,1455829,66382
3534,2021-07-09,W.P. Labuan,52588,23969,1596
3535,2021-07-09,W.P. Putrajaya,137090,88720,2407
3536,2021-07-10,Johor,1905376,973620,72846
3537,2021-07-10,Kedah,658993,376401,31013
3538,2021-07-10,Kelantan,296566,166181,21298
3539,2021-07-10,Melaka,443642,234595,18184
3540,2021-07-10,Negeri Sembilan,482960,259210,17673
3541,2021-07-10,Pahang,648297,311104,29213
3542,2021-07-10,Perak,1235080,583566,49926
3543,2021-07-10,Perlis,193612,110459,8190
3544,2021-07-10,Pulau Pinang,1233065,580967,38766
3545,2021-07-10,Sabah,1410398,531693,49376
3546,2021-07-10,Sarawak,1171501,533180,37491
3547,2021-07-10,Selangor,3416374,1801724,93570
3548,2021-07-10,Terengganu,350179,185490,18749
3549,2021-07-10,W.P. KualaLumpur,2402480,1296954,53524
3550,2021-07-10,W.P. Labuan,46343,21712,1299
3551,2021-07-10,W.P. Putrajaya,121545,80456,1574
3552,2021-07-11,Johor,1774374,915062,63244
3553,2021-07-11,Kedah,645184,371618,31005
3554,2021-07-11,Kelantan,319491,180466,24315
3555,2021-07-11,Melaka,327133,186352,12677
3556,2021-07-11,Negeri Sembilan,404068,226802,13623
3557,2021-07-11,Pahang,513728,267385,21649
3558,2021-07-11,Perak,991792,499750,35351
3559,2021-07-11,Perlis,153218,90927,6298
3560,2021-07-11,Pulau Pinang,881007,469206,29681
3561,2021-07-11,Sabah,1257645,480841,36870
3562,2021-07-11,Sarawak,1000371,472014,24980
3563,2021-07-11,Selangor,3071651,1645553,74268
3564,2021-07-11,Terengganu,360103,194947,21750
3565,2021-07-11,W.P. KualaLumpur,2205901,1199400,41972
3566,2021-07-11,W.P. Labuan,37922,18614,941
3567,2021-07-11,W.P. Putrajaya,115292,77293,1385
3568,2021-07-12,Johor,1955075,1009113,80325
3569,2021-07-12,Kedah,752718,421372,35336
3570,2021-07-12,Kelantan,311343,178426,24297
3571,2021-07-12,Melaka,471901,250069,19977
3572,2021-07-12,Negeri Sembilan,526163,280755,20062
3573,2021-07-12,Pahang,738922,346648,33652
3574,2021-07-12,Perak,1361933,628221,54664
3575,2021-07-12,Perlis,247089,143263,10216
3576,2021-07-12,Pulau Pinang,1492457,680255,49407
3577,2021-07-12,Sabah,1547769,574449,56056
3578,2021-07-12,Sarawak,1127726,537702,42765
3579,2021-07-12,Selangor,3599529,1902823,108778
3580,2021-07-12,Terengganu,363879,196353,22236
3581,2021-07-12,W.P. KualaLumpur,2706687,1422795,65153
3582,2021-07-12,W.P. Labuan,51996,24101,1636
3583,2021-07-12,W.P. Putrajaya,139075,89655,2430
3584,2021-07-13,Johor,1898159,992120,79249
3585,2021-07-13,Kedah,733393,414210,35468
3586,2021-07-13,Kelantan,286141,169150,23720
3587,2021-07-13,Melaka,459428,246997,20185
3588,2021-07-13,Negeri Sembilan,514384,278551,20101
3589,2021-07-13,Pahang,723244,344422,33996
3590,2021-07-13,Perak,1268687,603927,55067
3591,2021-07-13,Perlis,243717,144426,10330
3592,2021-07-13,Pulau Pinang,1431883,672842,50184
3593,2021-07-13,Sabah,1506016,567570,56456
3594,2021-07-13,Sarawak,1188660,554332,44046
3595,2021-07-13,Selangor,3599947,1904927,110899
3596,2021-07-13,Terengganu,337525,187286,21545
3597,2021-07-13,W.P. KualaLumpur,2693561,1408942,65940
3598,2021-07-13,W.P. Labuan,52358,24139,1641
3599,2021-07-13,W.P. Putrajaya,134505,86003,2394
3600,2021-07-14,Johor,2120533,1066647,82457
3601,2021-07-14,Kedah,778711,430942,36019
3602,2021-07-14,Kelantan,324989,184286,24269
3603,2021-07-14,Melaka,480024,254091,20377
3604,2021-07-14,Negeri Sembilan,548458,292534,20506
3605,2021-07-14,Pahang,765848,355914,34428
3606,2021-07-14,Perak,1402158,640610,56477
3607,2021-07-14,Perlis,255871,148800,10478
3608,2021-07-14,Pulau Pinang,1500366,693297,51227
3609,2021-07-14,Sabah,1567342,580323,56765
3610,2021-07-14,Sarawak,1455322,602691,50765
3611,2021-07-14,Selangor,3740545,1961719,111790
3612,2021-07-14,Terengganu,374364,200966,21963
3613,2021-07-14,W.P. KualaLumpur,2811587,1468428,66475
3614,2021-07-14,W.P. Labuan,55699,25259,1661
3615,2021-07-14,W.P. Putrajaya,143678,91025,2403
3616,2021-07-15,Johor,2121228,1067993,83067
3617,2021-07-15,Kedah,771578,429115,35981
3618,2021-07-15,Kelantan,336038,189079,24599
3619,2021-07-15,Melaka,484832,255769,20355
3620,2021-07-15,Negeri Sembilan,544599,292318,20504
3621,2021-07-15,Pahang,751369,352648,34558
3622,2021-07-15,Perak,1376823,634639,56703
3623,2021-07-15,Perlis,252434,148347,10370
3624,2021-07-15,Pulau Pinang,1493394,691289,51294
3625,2021-07-15,Sabah,1549372,573939,55688
3626,2021-07-15,Sarawak,1556883,627814,52300
3627,2021-07-15,Selangor,3738055,1961408,111448
3628,2021-07-15,Terengganu,391185,206858,22402
3629,2021-07-15,W.P. KualaLumpur,2802635,1465727,66232
3630,2021-07-15,W.P. Labuan,54843,24986,1655
3631,2021-07-15,W.P. Putrajaya,143201,91269,2418
3632,2021-07-16,Johor,2075811,1046084,78658
3633,2021-07-16,Kedah,669889,385793,27677
3634,2021-07-16,Kelantan,229304,138998,13519
3635,2021-07-16,Melaka,483085,255585,20343
3636,2021-07-16,Negeri Sembilan,540758,291744,20409
3637,2021-07-16,Pahang,748393,353061,33570
3638,2021-07-16,Perak,1373523,637906,56014
3639,2021-07-16,Perlis,254416,148900,10117
3640,2021-07-16,Pulau Pinang,1485509,686213,50915
3641,2021-07-16,Sabah,1631911,593475,57231
3642,2021-07-16,Sarawak,1701815,660888,53553
3643,2021-07-16,Selangor,3774227,1973991,111781
3644,2021-07-16,Terengganu,261925,153968,11731
3645,2021-07-16,W.P. KualaLumpur,2841850,1473854,66541
3646,2021-07-16,W.P. Labuan,56979,25902,1673
3647,2021-07-16,W.P. Putrajaya,147901,94302,2386
3648,2021-07-17,Johor,2040495,1022550,74170
3649,2021-07-17,Kedah,727186,402238,32334
3650,2021-07-17,Kelantan,306323,171922,21511
3651,2021-07-17,Melaka,450217,239516,18024
3652,2021-07-17,Negeri Sembilan,511398,276154,17988
3653,2021-07-17,Pahang,718168,334071,30438
3654,2021-07-17,Perak,1298546,602855,51363
3655,2021-07-17,Perlis,216010,124536,8875
3656,2021-07-17,Pulau Pinang,1369192,634539,44821
3657,2021-07-17,Sabah,1518071,555585,50420
3658,2021-07-17,Sarawak,1730561,647022,46861
3659,2021-07-17,Selangor,4074797,2050080,104316
3660,2021-07-17,Terengganu,350280,186965,18775
3661,2021-07-17,W.P. KualaLumpur,2745031,1425185,56532
3662,2021-07-17,W.P. Labuan,52097,23893,1378
3663,2021-07-17,W.P. Putrajaya,140291,92023,1603
3664,2021-07-18,Johor,1996550,998867,64733
3665,2021-07-18,Kedah,781682,425565,32901
3666,2021-07-18,Kelantan,355258,199289,24373
3667,2021-07-18,Melaka,369499,205472,13141
3668,2021-07-18,Negeri Sembilan,462629,254132,14251
3669,2021-07-18,Pahang,575738,287824,22613
3670,2021-07-18,Perak,1088705,535797,37355
3671,2021-07-18,Perlis,183829,104800,6827
3672,2021-07-18,Pulau Pinang,1143808,555119,33014
3673,2021-07-18,Sabah,1303163,497068,37644
3674,2021-07-18,Sarawak,1595527,602656,32954
3675,2021-07-18,Selangor,3741223,1912655,82955
3676,2021-07-18,Terengganu,401746,210443,21853
3677,2021-07-18,W.P. KualaLumpur,2472267,1325195,44011
3678,2021-07-18,W.P. Labuan,43689,20594,988
3679,2021-07-18,W.P. Putrajaya,141020,92676,1389
3680,2021-07-19,Johor,2247501,1104225,77949
3681,2021-07-19,Kedah,831000,444714,32546
3682,2021-07-19,Kelantan,357011,198651,22613
3683,2021-07-19,Melaka,508558,260142,19046
3684,2021-07-19,Negeri Sembilan,576421,301757,18754
3685,2021-07-19,Pahang,797283,359992,30376
3686,2021-07-19,Perak,1414831,640933,52379
3687,2021-07-19,Perlis,251390,140678,9368
3688,2021-07-19,Pulau Pinang,1485605,674612,47827
3689,2021-07-19,Sabah,1638066,600168,54460
3690,2021-07-19,Sarawak,1833979,685333,52963
3691,2021-07-19,Selangor,4603959,2262577,121518
3692,2021-07-19,Terengganu,357272,189489,17927
3693,2021-07-19,W.P. KualaLumpur,3081454,1571100,67037
3694,2021-07-19,W.P. Labuan,62097,27434,1689
3695,2021-07-19,W.P. Putrajaya,162464,104719,2290
3696,2021-07-20,Johor,1326980,721878,46851
3697,2021-07-20,Kedah,329151,214565,14360
3698,2021-07-20,Kelantan,42244,34669,4795
3699,2021-07-20,Melaka,277250,164071,10857
3700,2021-07-20,Negeri Sembilan,320272,190235,10721
3701,2021-07-20,Pahang,342854,195139,14960
3702,2021-07-20,Perak,856158,443215,33812
3703,2021-07-20,Perlis,109686,72122,4523
3704,2021-07-20,Pulau Pinang,928253,461770,30924
3705,2021-07-20,Sabah,894798,387583,28984
3706,2021-07-20,Sarawak,1360576,549585,33422
3707,2021-07-20,Selangor,2837397,1559246,68036
3708,2021-07-20,Terengganu,88741,66730,5583
3709,2021-07-20,W.P. KualaLumpur,1996024,1093275,39046
3710,2021-07-20,W.P. Labuan,27416,15326,779
3711,2021-07-20,W.P. Putrajaya,89225,63845,1066
3712,2021-07-21,Johor,2056711,1038095,76221
3713,2021-07-21,Kedah,539861,322944,22485
3714,2021-07-21,Kelantan,166251,105249,9835
3715,2021-07-21,Melaka,455302,242146,18323
3716,2021-07-21,Negeri Sembilan,497719,275812,17776
3717,2021-07-21,Pahang,633866,309025,26639
3718,2021-07-21,Perak,1239317,590435,48775
3719,2021-07-21,Perlis,182881,116255,6881
3720,2021-07-21,Pulau Pinang,1342566,633256,45234
3721,2021-07-21,Sabah,1478588,554586,51780
3722,2021-07-21,Sarawak,1710309,656765,53015
3723,2021-07-21,Selangor,4088796,2096640,117244
3724,2021-07-21,Terengganu,214900,128233,9667
3725,2021-07-21,W.P. KualaLumpur,2815041,1446457,65344
3726,2021-07-21,W.P. Labuan,54351,25326,1655
3727,2021-07-21,W.P. Putrajaya,139924,89838,2260
3728,2021-07-22,Johor,2125776,1068603,81623
3729,2021-07-22,Kedah,708257,399192,30779
3730,2021-07-22,Kelantan,293344,169460,18130
3731,2021-07-22,Melaka,474251,252787,19951
3732,2021-07-22,Negeri Sembilan,531504,293408,19872
3733,2021-07-22,Pahang,718360,340851,31749
3734,2021-07-22,Perak,1327513,625678,54617
3735,2021-07-22,Perlis,237001,142340,9319
3736,2021-07-22,Pulau Pinang,1428269,671835,49516
3737,2021-07-22,Sabah,1517733,570345,55093
3738,2021-07-22,Sarawak,1508194,587694,36871
3739,2021-07-22,Selangor,4231314,2164279,128241
3740,2021-07-22,Terengganu,344873,186316,17362
3741,2021-07-22,W.P. KualaLumpur,2891362,1493507,69504
3742,2021-07-22,W.P. Labuan,52311,24890,1689
3743,2021-07-22,W.P. Putrajaya,148320,94386,2420
3744,2021-07-23,Johor,2043758,1036767,77766
3745,2021-07-23,Kedah,616710,361574,26199
3746,2021-07-23,Kelantan,199147,123355,11968
3747,2021-07-23,Melaka,483729,255517,20137
3748,2021-07-23,Negeri Sembilan,602969,319450,22000
3749,2021-07-23,Pahang,745930,347953,32542
